Date,Open,High,Low,Close,Volume
11/21/2013,4.75528E+003,4.75528E+003,4.75528E+003,4.75528E+003,0.00000E+000
11/22/2013,5.15039E+003,5.15039E+003,5.15039E+003,5.15039E+003,0.00000E+000
11/25/2013,5.58657E+003,5.58657E+003,5.58657E+003,5.58657E+003,0.00000E+000
11/26/2013,5.86736E+003,5.86736E+003,5.86736E+003,5.86736E+003,0.00000E+000
11/27/2013,6.43935E+003,6.43935E+003,6.43935E+003,6.43935E+003,0.00000E+000
11/29/2013,7.76155E+003,7.76155E+003,7.76155E+003,7.76155E+003,0.00000E+000
12/02/2013,6.86130E+003,6.86130E+003,6.86130E+003,6.86130E+003,0.00000E+000
12/03/2013,7.59820E+003,7.59820E+003,7.59820E+003,7.59820E+003,0.00000E+000
12/04/2013,7.89997E+003,7.89997E+003,7.89997E+003,7.89997E+003,0.00000E+000
12/05/2013,6.96703E+003,6.96703E+003,6.96703E+003,6.96703E+003,0.00000E+000
12/06/2013,7.18273E+003,7.18273E+003,7.18273E+003,7.18273E+003,0.00000E+000
12/09/2013,6.32495E+003,6.32495E+003,6.32495E+003,6.32495E+003,0.00000E+000
12/10/2013,6.53550E+003,6.53550E+003,6.53550E+003,6.53550E+003,0.00000E+000
12/11/2013,6.24880E+003,6.24880E+003,6.24880E+003,6.24880E+003,0.00000E+000
12/12/2013,6.18604E+003,6.18604E+003,6.18604E+003,6.18604E+003,0.00000E+000
12/13/2013,6.32058E+003,6.32058E+003,6.32058E+003,6.32058E+003,0.00000E+000
12/16/2013,5.55896E+003,5.55896E+003,5.55896E+003,5.55896E+003,0.00000E+000
12/17/2013,4.87215E+003,4.87215E+003,4.87215E+003,4.87215E+003,0.00000E+000
12/18/2013,3.94026E+003,3.94026E+003,3.94026E+003,3.94026E+003,0.00000E+000
12/19/2013,4.77487E+003,4.77487E+003,4.77487E+003,4.77487E+003,0.00000E+000
12/20/2013,4.89046E+003,4.89046E+003,4.89046E+003,4.89046E+003,0.00000E+000
12/23/2013,4.54882E+003,4.54882E+003,4.54882E+003,4.54882E+003,0.00000E+000
12/24/2013,4.64877E+003,4.64877E+003,4.64877E+003,4.64877E+003,0.00000E+000
12/26/2013,5.17463E+003,5.17463E+003,5.17463E+003,5.17463E+003,0.00000E+000
12/27/2013,5.17237E+003,5.17237E+003,5.17237E+003,5.17237E+003,0.00000E+000
12/30/2013,5.35728E+003,5.35728E+003,5.35728E+003,5.35728E+003,0.00000E+000
12/31/2013,5.31953E+003,5.31953E+003,5.31953E+003,5.31953E+003,0.00000E+000
01/02/2014,5.44189E+003,5.44189E+003,5.44189E+003,5.44189E+003,0.00000E+000
01/03/2014,5.81481E+003,5.81481E+003,5.81481E+003,5.81481E+003,0.00000E+000
01/06/2014,6.59608E+003,6.59608E+003,6.59608E+003,6.59608E+003,0.00000E+000
01/07/2014,5.82206E+003,5.82206E+003,5.82206E+003,5.82206E+003,0.00000E+000
01/08/2014,5.90533E+003,5.90533E+003,5.90533E+003,5.90533E+003,0.00000E+000
01/09/2014,6.01078E+003,6.01078E+003,6.01078E+003,6.01078E+003,0.00000E+000
01/10/2014,6.08129E+003,6.08129E+003,6.08129E+003,6.08129E+003,0.00000E+000
01/13/2014,5.92392E+003,5.92392E+003,5.92392E+003,5.92392E+003,0.00000E+000
01/14/2014,5.90342E+003,5.90342E+003,5.90342E+003,5.90342E+003,0.00000E+000
01/15/2014,6.06114E+003,6.06114E+003,6.06114E+003,6.06114E+003,0.00000E+000
01/16/2014,5.90293E+003,5.90293E+003,5.90293E+003,5.90293E+003,0.00000E+000
01/17/2014,5.72626E+003,5.72626E+003,5.72626E+003,5.72626E+003,0.00000E+000
01/21/2014,6.12546E+003,6.12546E+003,6.12546E+003,6.12546E+003,0.00000E+000
01/22/2014,6.09348E+003,6.09348E+003,6.09348E+003,6.09348E+003,0.00000E+000
01/23/2014,5.96626E+003,5.96626E+003,5.96626E+003,5.96626E+003,0.00000E+000
01/24/2014,5.69400E+003,5.69400E+003,5.69400E+003,5.69400E+003,0.00000E+000
01/27/2014,6.28247E+003,6.28247E+003,6.28247E+003,6.28247E+003,0.00000E+000
01/28/2014,5.47337E+003,5.47337E+003,5.47337E+003,5.47337E+003,0.00000E+000
01/29/2014,5.75409E+003,5.75409E+003,5.75409E+003,5.75409E+003,0.00000E+000
01/30/2014,5.75634E+003,5.75634E+003,5.75634E+003,5.75634E+003,0.00000E+000
01/31/2014,5.76169E+003,5.76169E+003,5.76169E+003,5.76169E+003,0.00000E+000
02/03/2014,5.72964E+003,5.72964E+003,5.72964E+003,5.72964E+003,0.00000E+000
02/04/2014,5.86334E+003,5.86334E+003,5.86334E+003,5.86334E+003,0.00000E+000
02/05/2014,5.85320E+003,5.85320E+003,5.85320E+003,5.85320E+003,0.00000E+000
02/06/2014,5.67117E+003,5.67117E+003,5.67117E+003,5.67117E+003,0.00000E+000
02/07/2014,5.08115E+003,5.08115E+003,5.08115E+003,5.08115E+003,0.00000E+000
02/10/2014,4.85806E+003,4.85806E+003,4.85806E+003,4.85806E+003,0.00000E+000
02/11/2014,4.91519E+003,4.91519E+003,4.91519E+003,4.91519E+003,0.00000E+000
02/12/2014,4.61581E+003,4.61581E+003,4.61581E+003,4.61581E+003,0.00000E+000
02/13/2014,4.59221E+003,4.59221E+003,4.59221E+003,4.59221E+003,0.00000E+000
02/14/2014,4.39258E+003,4.39258E+003,4.39258E+003,4.39258E+003,0.00000E+000
02/18/2014,4.40272E+003,4.40272E+003,4.40272E+003,4.40272E+003,0.00000E+000
02/19/2014,4.37440E+003,4.37440E+003,4.37440E+003,4.37440E+003,0.00000E+000
02/20/2014,4.18350E+003,4.18350E+003,4.18350E+003,4.18350E+003,0.00000E+000
02/21/2014,4.10503E+003,4.10503E+003,4.10503E+003,4.10503E+003,0.00000E+000
02/24/2014,4.03205E+003,4.03205E+003,4.03205E+003,4.03205E+003,0.00000E+000
02/25/2014,3.44682E+003,3.44682E+003,3.44682E+003,3.44682E+003,0.00000E+000
02/26/2014,3.99584E+003,3.99584E+003,3.99584E+003,3.99584E+003,0.00000E+000
02/27/2014,4.12990E+003,4.12990E+003,4.12990E+003,4.12990E+003,0.00000E+000
02/28/2014,3.99549E+003,3.99549E+003,3.99549E+003,3.99549E+003,0.00000E+000
03/03/2014,4.12644E+003,4.12644E+003,4.12644E+003,4.12644E+003,0.00000E+000
03/04/2014,4.75486E+003,4.75486E+003,4.75486E+003,4.75486E+003,0.00000E+000
03/05/2014,4.63680E+003,4.63680E+003,4.63680E+003,4.63680E+003,0.00000E+000
03/06/2014,4.61081E+003,4.61081E+003,4.61081E+003,4.61081E+003,0.00000E+000
03/07/2014,4.35066E+003,4.35066E+003,4.35066E+003,4.35066E+003,0.00000E+000
03/10/2014,4.37567E+003,4.37567E+003,4.37567E+003,4.37567E+003,0.00000E+000
03/11/2014,4.39722E+003,4.39722E+003,4.39722E+003,4.39722E+003,0.00000E+000
03/12/2014,4.49472E+003,4.49472E+003,4.49472E+003,4.49472E+003,0.00000E+000
03/13/2014,4.50148E+003,4.50148E+003,4.50148E+003,4.50148E+003,0.00000E+000
03/14/2014,4.43555E+003,4.43555E+003,4.43555E+003,4.43555E+003,0.00000E+000
03/17/2014,4.39353E+003,4.39353E+003,4.39353E+003,4.39353E+003,0.00000E+000
03/18/2014,4.31546E+003,4.31546E+003,4.31546E+003,4.31546E+003,0.00000E+000
03/19/2014,4.30147E+003,4.30147E+003,4.30147E+003,4.30147E+003,0.00000E+000
03/20/2014,4.17068E+003,4.17068E+003,4.17068E+003,4.17068E+003,0.00000E+000
03/21/2014,4.10188E+003,4.10188E+003,4.10188E+003,4.10188E+003,0.00000E+000
03/24/2014,4.02520E+003,4.02520E+003,4.02520E+003,4.02520E+003,0.00000E+000
03/25/2014,4.10362E+003,4.10362E+003,4.10362E+003,4.10362E+003,0.00000E+000
03/26/2014,4.11695E+003,4.11695E+003,4.11695E+003,4.11695E+003,0.00000E+000
03/27/2014,3.99859E+003,3.99859E+003,3.99859E+003,3.99859E+003,0.00000E+000
03/28/2014,3.54791E+003,3.54791E+003,3.54791E+003,3.54791E+003,0.00000E+000
03/31/2014,3.22203E+003,3.22203E+003,3.22203E+003,3.22203E+003,0.00000E+000
04/01/2014,3.37219E+003,3.37219E+003,3.37219E+003,3.37219E+003,0.00000E+000
04/02/2014,3.08196E+003,3.08196E+003,3.08196E+003,3.08196E+003,0.00000E+000
04/03/2014,3.14935E+003,3.14935E+003,3.14935E+003,3.14935E+003,0.00000E+000
04/04/2014,3.16201E+003,3.16201E+003,3.16201E+003,3.16201E+003,0.00000E+000
04/07/2014,3.22480E+003,3.22480E+003,3.22480E+003,3.22480E+003,0.00000E+000
04/08/2014,3.17317E+003,3.17317E+003,3.17317E+003,3.17317E+003,0.00000E+000
04/09/2014,3.10086E+003,3.10086E+003,3.10086E+003,3.10086E+003,0.00000E+000
04/10/2014,2.54185E+003,2.54185E+003,2.54185E+003,2.54185E+003,0.00000E+000
04/11/2014,2.95898E+003,2.95898E+003,2.95898E+003,2.95898E+003,0.00000E+000
04/14/2014,3.22368E+003,3.22368E+003,3.22368E+003,3.22368E+003,0.00000E+000
04/15/2014,3.66387E+003,3.66387E+003,3.66387E+003,3.66387E+003,0.00000E+000
04/16/2014,3.72755E+003,3.72755E+003,3.72755E+003,3.72755E+003,0.00000E+000
04/17/2014,3.48267E+003,3.48267E+003,3.48267E+003,3.48267E+003,0.00000E+000
04/21/2014,3.47051E+003,3.47051E+003,3.47051E+003,3.47051E+003,0.00000E+000
04/22/2014,3.41542E+003,3.41542E+003,3.41542E+003,3.41542E+003,0.00000E+000
04/23/2014,3.43424E+003,3.43424E+003,3.43424E+003,3.43424E+003,0.00000E+000
04/24/2014,3.48178E+003,3.48178E+003,3.48178E+003,3.48178E+003,0.00000E+000
04/25/2014,3.23194E+003,3.23194E+003,3.23194E+003,3.23194E+003,0.00000E+000
04/28/2014,3.07777E+003,3.07777E+003,3.07777E+003,3.07777E+003,0.00000E+000
04/29/2014,3.12250E+003,3.12250E+003,3.12250E+003,3.12250E+003,0.00000E+000
04/30/2014,3.13466E+003,3.13466E+003,3.13466E+003,3.13466E+003,0.00000E+000
05/01/2014,3.20577E+003,3.20577E+003,3.20577E+003,3.20577E+003,0.00000E+000
05/02/2014,3.12393E+003,3.12393E+003,3.12393E+003,3.12393E+003,0.00000E+000
05/05/2014,3.02251E+003,3.02251E+003,3.02251E+003,3.02251E+003,0.00000E+000
05/06/2014,3.00622E+003,3.00622E+003,3.00622E+003,3.00622E+003,0.00000E+000
05/07/2014,3.09453E+003,3.09453E+003,3.09453E+003,3.09453E+003,0.00000E+000
05/08/2014,3.08089E+003,3.08089E+003,3.08089E+003,3.08089E+003,0.00000E+000
05/09/2014,3.15225E+003,3.15225E+003,3.15225E+003,3.15225E+003,0.00000E+000
05/12/2014,3.09376E+003,3.09376E+003,3.09376E+003,3.09376E+003,0.00000E+000
05/13/2014,3.08048E+003,3.08048E+003,3.08048E+003,3.08048E+003,0.00000E+000
05/14/2014,3.12938E+003,3.12938E+003,3.12938E+003,3.12938E+003,0.00000E+000
05/15/2014,3.12940E+003,3.12940E+003,3.12940E+003,3.12940E+003,0.00000E+000
05/16/2014,3.13585E+003,3.13585E+003,3.13585E+003,3.13585E+003,0.00000E+000
05/19/2014,3.12673E+003,3.12673E+003,3.12673E+003,3.12673E+003,0.00000E+000
05/20/2014,3.40530E+003,3.40530E+003,3.40530E+003,3.40530E+003,0.00000E+000
05/21/2014,3.44302E+003,3.44302E+003,3.44302E+003,3.44302E+003,0.00000E+000
05/22/2014,3.68138E+003,3.68138E+003,3.68138E+003,3.68138E+003,0.00000E+000
05/23/2014,3.69453E+003,3.69453E+003,3.69453E+003,3.69453E+003,0.00000E+000
05/27/2014,4.01152E+003,4.01152E+003,4.01152E+003,4.01152E+003,0.00000E+000
05/28/2014,4.02616E+003,4.02616E+003,4.02616E+003,4.02616E+003,0.00000E+000
05/29/2014,3.98183E+003,3.98183E+003,3.98183E+003,3.98183E+003,0.00000E+000
05/30/2014,4.37551E+003,4.37551E+003,4.37551E+003,4.37551E+003,0.00000E+000
06/02/2014,4.62391E+003,4.62391E+003,4.62391E+003,4.62391E+003,0.00000E+000
06/03/2014,4.70110E+003,4.70110E+003,4.70110E+003,4.70110E+003,0.00000E+000
06/04/2014,4.51665E+003,4.51665E+003,4.51665E+003,4.51665E+003,0.00000E+000
06/05/2014,4.63581E+003,4.63581E+003,4.63581E+003,4.63581E+003,0.00000E+000
06/06/2014,4.56910E+003,4.56910E+003,4.56910E+003,4.56910E+003,0.00000E+000
06/09/2014,4.53582E+003,4.53582E+003,4.53582E+003,4.53582E+003,0.00000E+000
06/10/2014,4.57211E+003,4.57211E+003,4.57211E+003,4.57211E+003,0.00000E+000
06/11/2014,4.43813E+003,4.43813E+003,4.43813E+003,4.43813E+003,0.00000E+000
06/12/2014,3.99532E+003,3.99532E+003,3.99532E+003,3.99532E+003,0.00000E+000
06/13/2014,4.18909E+003,4.18909E+003,4.18909E+003,4.18909E+003,0.00000E+000
06/16/2014,4.17385E+003,4.17385E+003,4.17385E+003,4.17385E+003,0.00000E+000
06/17/2014,4.27697E+003,4.27697E+003,4.27697E+003,4.27697E+003,0.00000E+000
06/18/2014,4.25606E+003,4.25606E+003,4.25606E+003,4.25606E+003,0.00000E+000
06/19/2014,4.17997E+003,4.17997E+003,4.17997E+003,4.17997E+003,0.00000E+000
06/20/2014,4.15649E+003,4.15649E+003,4.15649E+003,4.15649E+003,0.00000E+000
06/23/2014,4.12897E+003,4.12897E+003,4.12897E+003,4.12897E+003,0.00000E+000
06/24/2014,4.10267E+003,4.10267E+003,4.10267E+003,4.10267E+003,0.00000E+000
06/25/2014,3.95514E+003,3.95514E+003,3.95514E+003,3.95514E+003,0.00000E+000
06/26/2014,4.08275E+003,4.08275E+003,4.08275E+003,4.08275E+003,0.00000E+000
06/27/2014,4.21412E+003,4.21412E+003,4.21412E+003,4.21412E+003,0.00000E+000
06/30/2014,4.49250E+003,4.49250E+003,4.49250E+003,4.49250E+003,0.00000E+000
07/01/2014,4.53603E+003,4.53603E+003,4.53603E+003,4.53603E+003,0.00000E+000
